order_id,payment_type,payment_status,payment_date
617,Cash,Paid,2026-02-22 00:00:00
618,Cash,Paid,2026-02-22 00:00:00
619,Card,Failed,2026-02-02 00:00:00
620,UPI,Paid,2026-02-18 00:00:00
621,UPI,Paid,2026-02-19 00:00:00
622,Card,Paid,2026-02-28 00:00:00
623,Cash,Paid,2026-02-09 00:00:00
624,Card,Paid,2026-02-19 00:00:00
625,UPI,Paid,2026-02-14 00:00:00
626,Card,Paid,2026-02-04 00:00:00
627,UPI,Paid,2026-02-24 00:00:00
628,Card,Paid,2026-02-02 00:00:00
629,UPI,Paid,2026-02-16 00:00:00
630,Card,Paid,2026-02-14 00:00:00
631,Cash,Paid,2026-02-17 00:00:00
632,Cash,Paid,2026-02-08 00:00:00
633,Card,Paid,2026-02-20 00:00:00
634,Card,Paid,2026-02-21 00:00:00
635,UPI,Paid,2026-02-05 00:00:00
636,Card,Paid,2026-02-19 00:00:00
637,UPI,Paid,2026-02-02 00:00:00
638,Cash,Paid,2026-02-27 00:00:00
639,Card,Paid,2026-02-20 00:00:00
640,Card,Paid,2026-02-05 00:00:00
641,Card,Paid,2026-02-02 00:00:00
642,UPI,Paid,2026-02-14 00:00:00
643,Cash,Paid,2026-02-09 00:00:00
644,Cash,Paid,2026-02-07 00:00:00
645,Cash,Paid,2026-02-21 00:00:00
646,Cash,Paid,2026-02-09 00:00:00
647,UPI,Paid,2026-02-13 00:00:00
648,UPI,Paid,2026-02-15 00:00:00
649,UPI,Paid,2026-02-23 00:00:00
650,UPI,Paid,2026-02-28 00:00:00
651,UPI,Paid,2026-02-11 00:00:00
652,Cash,Paid,2026-02-23 00:00:00
653,UPI,Paid,2026-02-06 00:00:00
654,UPI,Paid,2026-02-05 00:00:00
655,Cash,Paid,2026-02-11 00:00:00
656,Card,Paid,2026-02-15 00:00:00
657,UPI,Paid,2026-02-25 00:00:00
658,UPI,Paid,2026-02-03 00:00:00
659,Card,Paid,2026-02-14 00:00:00
660,UPI,Paid,2026-02-07 00:00:00
661,Card,Paid,2026-02-13 00:00:00
662,UPI,Refunded,2026-02-06 00:00:00
663,Card,Paid,2026-02-11 00:00:00
664,Card,Paid,2026-02-27 00:00:00
665,Card,Paid,2026-02-03 00:00:00
666,Cash,Paid,2026-02-03 00:00:00
667,Card,Paid,2026-02-16 00:00:00
668,Card,Paid,2026-02-03 00:00:00
669,UPI,Paid,2026-02-13 00:00:00
670,Card,Paid,2026-02-03 00:00:00
671,Card,Paid,2026-02-11 00:00:00
672,Cash,Paid,2026-02-13 00:00:00
673,UPI,Paid,2026-02-24 00:00:00
674,Cash,Paid,2026-02-24 00:00:00
675,UPI,Paid,2026-02-26 00:00:00
676,Card,Paid,2026-02-03 00:00:00
677,Cash,Paid,2026-02-14 00:00:00
678,UPI,Paid,2026-02-20 00:00:00
679,UPI,Paid,2026-02-23 00:00:00
680,UPI,Paid,2026-02-14 00:00:00
681,UPI,Paid,2026-02-27 00:00:00
682,UPI,Paid,2026-02-14 00:00:00
683,UPI,Paid,2026-02-27 00:00:00
684,UPI,Paid,2026-02-19 00:00:00
685,UPI,Paid,2026-02-22 00:00:00
686,UPI,Paid,2026-02-09 00:00:00
687,Card,Paid,2026-02-04 00:00:00
688,UPI,Paid,2026-02-26 00:00:00
689,Card,Paid,2026-02-14 00:00:00
690,UPI,Paid,2026-02-05 00:00:00
691,Cash,Paid,2026-02-24 00:00:00
692,UPI,Paid,2026-02-06 00:00:00
693,UPI,Paid,2026-02-06 00:00:00
694,Card,Paid,2026-02-19 00:00:00
695,UPI,Paid,2026-03-01 00:00:00
696,UPI,Paid,2026-02-26 00:00:00
697,Cash,Paid,2026-02-07 00:00:00
698,Card,Paid,2026-02-06 00:00:00
699,UPI,Paid,2026-02-06 00:00:00
700,UPI,Paid,2026-02-03 00:00:00
701,Cash,Paid,2026-02-14 00:00:00
702,Card,Paid,2026-02-02 00:00:00
703,Card,Paid,2026-02-05 00:00:00
704,Cash,Paid,2026-02-27 00:00:00
705,UPI,Paid,2026-02-13 00:00:00
706,UPI,Paid,2026-02-27 00:00:00
707,Card,Paid,2026-02-06 00:00:00
708,Card,Paid,2026-02-19 00:00:00
709,UPI,Paid,2026-02-23 00:00:00
710,UPI,Paid,2026-02-27 00:00:00
711,UPI,Paid,2026-02-14 00:00:00
712,Card,Paid,2026-02-09 00:00:00
713,Card,Paid,2026-02-23 00:00:00
714,UPI,Paid,2026-02-24 00:00:00
715,UPI,Paid,2026-02-16 00:00:00
716,Cash,Paid,2026-02-20 00:00:00
717,Cash,Paid,2026-02-20 00:00:00
718,UPI,Paid,2026-02-20 00:00:00
719,Card,Refunded,2026-02-12 00:00:00
720,Cash,Paid,2026-02-03 00:00:00
721,UPI,Paid,2026-02-07 00:00:00
722,UPI,Paid,2026-02-10 00:00:00
723,UPI,Paid,2026-02-19 00:00:00
724,UPI,Paid,2026-02-25 00:00:00
725,Card,Paid,2026-02-13 00:00:00
726,Card,Paid,2026-02-18 00:00:00
727,Card,Paid,2026-02-06 00:00:00
728,UPI,Paid,2026-02-06 00:00:00
729,Card,Paid,2026-02-04 00:00:00
730,Cash,Paid,2026-02-28 00:00:00
731,Card,Paid,2026-02-19 00:00:00
732,Cash,Paid,2026-02-19 00:00:00
733,UPI,Paid,2026-02-03 00:00:00
734,UPI,Paid,2026-02-23 00:00:00
735,Cash,Paid,2026-02-05 00:00:00
736,UPI,Paid,2026-02-16 00:00:00
737,Card,Paid,2026-02-20 00:00:00
738,Cash,Paid,2026-02-19 00:00:00
739,Cash,Paid,2026-02-08 00:00:00
740,UPI,Paid,2026-02-07 00:00:00
741,UPI,Paid,2026-03-01 00:00:00
742,Card,Paid,2026-02-22 00:00:00
743,Card,Paid,2026-02-27 00:00:00
744,Cash,Paid,2026-02-10 00:00:00
745,UPI,Paid,2026-02-13 00:00:00
746,UPI,Paid,2026-02-07 00:00:00
747,Card,Paid,2026-02-20 00:00:00
748,Card,Paid,2026-02-04 00:00:00
749,Cash,Paid,2026-02-20 00:00:00
750,Card,Paid,2026-02-08 00:00:00
751,UPI,Paid,2026-02-27 00:00:00
752,Card,Paid,2026-02-25 00:00:00
753,UPI,Paid,2026-02-04 00:00:00
754,UPI,Paid,2026-02-05 00:00:00
755,Card,Paid,2026-02-25 00:00:00
756,Card,Paid,2026-02-15 00:00:00
757,Card,Paid,2026-02-16 00:00:00
758,Cash,Paid,2026-02-22 00:00:00
759,Card,Paid,2026-02-12 00:00:00
760,UPI,Paid,2026-02-11 00:00:00
761,UPI,Paid,2026-02-16 00:00:00
762,Card,Paid,2026-02-15 00:00:00
763,Card,Paid,2026-02-11 00:00:00
764,Card,Paid,2026-02-14 00:00:00
765,Cash,Paid,2026-02-26 00:00:00
766,Card,Paid,2026-02-11 00:00:00
767,UPI,Paid,2026-02-25 00:00:00
768,Cash,Paid,2026-02-15 00:00:00
769,UPI,Paid,2026-02-15 00:00:00
770,Card,Paid,2026-02-17 00:00:00
771,Card,Paid,2026-02-25 00:00:00
772,UPI,Paid,2026-02-04 00:00:00
773,Cash,Paid,2026-02-14 00:00:00
774,Card,Paid,2026-02-10 00:00:00
775,Card,Paid,2026-02-21 00:00:00
776,UPI,Paid,2026-02-01 00:00:00
777,Card,Paid,2026-02-25 00:00:00
778,UPI,Paid,2026-02-12 00:00:00
779,Cash,Paid,2026-02-25 00:00:00
780,UPI,Paid,2026-02-24 00:00:00
781,Cash,Paid,2026-03-01 00:00:00
782,Card,Paid,2026-02-15 00:00:00
783,UPI,Paid,2026-02-03 00:00:00
784,UPI,Paid,2026-02-25 00:00:00
785,Card,Paid,2026-02-09 00:00:00
786,Card,Paid,2026-02-20 00:00:00
787,Cash,Paid,2026-02-03 00:00:00
788,Card,Paid,2026-02-26 00:00:00
789,UPI,Paid,2026-02-07 00:00:00
790,Card,Paid,2026-02-06 00:00:00
791,UPI,Paid,2026-02-04 00:00:00
792,UPI,Paid,2026-02-07 00:00:00
793,UPI,Paid,2026-02-05 00:00:00
794,Cash,Paid,2026-02-24 00:00:00
795,UPI,Paid,2026-02-28 00:00:00
796,Card,Paid,2026-02-11 00:00:00
797,UPI,Paid,2026-02-02 00:00:00
798,Card,Paid,2026-02-12 00:00:00
799,Cash,Paid,2026-02-04 00:00:00
800,UPI,Paid,2026-02-08 00:00:00
801,Card,Paid,2026-02-06 00:00:00
802,UPI,Paid,2026-02-10 00:00:00
803,Card,Paid,2026-02-20 00:00:00
804,UPI,Paid,2026-02-22 00:00:00
805,Card,Paid,2026-02-23 00:00:00
806,Card,Paid,2026-02-15 00:00:00
807,Card,Paid,2026-02-19 00:00:00
808,UPI,Paid,2026-02-05 00:00:00
809,Cash,Paid,2026-02-15 00:00:00
810,Cash,Paid,2026-02-25 00:00:00
811,UPI,Paid,2026-02-15 00:00:00
812,UPI,Paid,2026-02-08 00:00:00
813,Card,Paid,2026-02-13 00:00:00
814,UPI,Paid,2026-02-15 00:00:00
815,Cash,Paid,2026-02-04 00:00:00
816,Card,Paid,2026-02-03 00:00:00
817,Cash,Paid,2026-02-15 00:00:00
818,UPI,Paid,2026-02-06 00:00:00
819,UPI,Paid,2026-02-02 00:00:00
820,Card,Paid,2026-02-18 00:00:00
821,UPI,Paid,2026-02-12 00:00:00
822,Cash,Paid,2026-02-16 00:00:00
823,UPI,Paid,2026-02-26 00:00:00
824,UPI,Paid,2026-02-22 00:00:00
825,Card,Paid,2026-02-21 00:00:00
826,Card,Paid,2026-02-08 00:00:00
827,Card,Paid,2026-02-03 00:00:00
828,Card,Paid,2026-02-26 00:00:00
829,UPI,Paid,2026-02-27 00:00:00
830,UPI,Paid,2026-02-07 00:00:00
831,UPI,Paid,2026-02-20 00:00:00
832,Cash,Paid,2026-02-25 00:00:00
833,Card,Paid,2026-02-14 00:00:00
834,UPI,Paid,2026-02-12 00:00:00
835,UPI,Paid,2026-02-05 00:00:00
836,UPI,Paid,2026-02-17 00:00:00
837,Cash,Paid,2026-03-01 00:00:00
838,Card,Paid,2026-02-17 00:00:00
839,UPI,Paid,2026-02-03 00:00:00
840,UPI,Paid,2026-02-10 00:00:00
841,Cash,Paid,2026-02-22 00:00:00
842,Cash,Paid,2026-02-19 00:00:00
843,UPI,Paid,2026-02-21 00:00:00
844,UPI,Paid,2026-02-27 00:00:00
845,UPI,Paid,2026-02-23 00:00:00
846,UPI,Paid,2026-02-06 00:00:00
847,Card,Paid,2026-02-03 00:00:00
848,Card,Paid,2026-02-16 00:00:00
849,UPI,Paid,2026-03-01 00:00:00
850,UPI,Paid,2026-02-12 00:00:00
851,UPI,Paid,2026-03-22 00:00:00
852,UPI,Paid,2026-03-02 00:00:00
853,Card,Paid,2026-03-13 00:00:00
854,Card,Paid,2026-03-18 00:00:00
855,Cash,Pending,2026-03-26 00:00:00
856,UPI,Paid,2026-03-18 00:00:00
857,UPI,Paid,2026-03-14 00:00:00
858,UPI,Paid,2026-03-04 00:00:00
859,UPI,Paid,2026-03-05 00:00:00
860,Card,Paid,2026-03-22 00:00:00
861,Cash,Paid,2026-03-22 00:00:00
862,UPI,Paid,2026-03-11 00:00:00
863,UPI,Paid,2026-03-24 00:00:00
864,Card,Paid,2026-03-04 00:00:00
865,UPI,Paid,2026-03-15 00:00:00
866,Card,Paid,2026-03-22 00:00:00
867,Card,Paid,2026-03-25 00:00:00
868,UPI,Paid,2026-03-30 00:00:00
869,UPI,Paid,2026-03-08 00:00:00
870,Cash,Paid,2026-03-19 00:00:00
871,UPI,Paid,2026-03-28 00:00:00
872,Card,Paid,2026-03-13 00:00:00
873,UPI,Paid,2026-03-10 00:00:00
874,UPI,Paid,2026-03-06 00:00:00
875,Cash,Paid,2026-03-25 00:00:00
876,UPI,Paid,2026-03-29 00:00:00
877,Cash,Paid,2026-03-12 00:00:00
878,UPI,Paid,2026-03-07 00:00:00
879,Cash,Paid,2026-03-29 00:00:00
880,Card,Paid,2026-03-24 00:00:00
881,UPI,Paid,2026-03-06 00:00:00
882,UPI,Paid,2026-03-17 00:00:00
883,Card,Paid,2026-03-20 00:00:00
884,Card,Paid,2026-03-21 00:00:00
885,UPI,Pending,2026-03-07 00:00:00
886,UPI,Pending,2026-03-02 00:00:00
887,UPI,Paid,2026-03-05 00:00:00
888,UPI,Pending,2026-03-13 00:00:00
889,UPI,Paid,2026-03-19 00:00:00
890,Card,Paid,2026-03-08 00:00:00
891,Cash,Paid,2026-03-04 00:00:00
892,UPI,Paid,2026-03-20 00:00:00
893,UPI,Paid,2026-03-15 00:00:00
894,Card,Paid,2026-03-24 00:00:00
895,Card,Paid,2026-03-02 00:00:00
896,Card,Paid,2026-03-21 00:00:00
897,UPI,Failed,2026-03-12 00:00:00
898,Card,Paid,2026-03-26 00:00:00
899,UPI,Paid,2026-03-08 00:00:00
900,UPI,Paid,2026-03-29 00:00:00
901,UPI,Paid,2026-03-08 00:00:00
902,Card,Paid,2026-03-21 00:00:00
903,UPI,Paid,2026-03-09 00:00:00
904,Card,Paid,2026-03-05 00:00:00
905,Card,Paid,2026-03-17 00:00:00
906,Card,Paid,2026-03-02 00:00:00
907,Card,Paid,2026-03-16 00:00:00
908,Card,Paid,2026-03-26 00:00:00
909,UPI,Paid,2026-03-05 00:00:00
910,UPI,Paid,2026-03-08 00:00:00
911,UPI,Failed,2026-03-08 00:00:00
912,Cash,Paid,2026-03-20 00:00:00
913,Cash,Pending,2026-03-23 00:00:00
914,UPI,Paid,2026-03-26 00:00:00
915,Cash,Paid,2026-03-11 00:00:00
916,UPI,Paid,2026-03-19 00:00:00
917,UPI,Paid,2026-03-28 00:00:00
918,UPI,Pending,2026-03-18 00:00:00
919,Card,Paid,2026-03-03 00:00:00
920,UPI,Paid,2026-03-18 00:00:00
921,Card,Paid,2026-03-07 00:00:00
922,Cash,Paid,2026-03-22 00:00:00
923,Card,Paid,2026-03-07 00:00:00
924,UPI,Paid,2026-03-25 00:00:00
925,Card,Paid,2026-03-24 00:00:00
926,UPI,Paid,2026-03-20 00:00:00
927,Card,Paid,2026-03-19 00:00:00
928,UPI,Paid,2026-03-20 00:00:00
929,UPI,Paid,2026-03-22 00:00:00
930,Cash,Paid,2026-03-20 00:00:00
931,UPI,Failed,2026-03-27 00:00:00
932,UPI,Paid,2026-03-19 00:00:00
933,UPI,Paid,2026-03-15 00:00:00
934,Card,Paid,2026-03-21 00:00:00
935,UPI,Paid,2026-03-10 00:00:00
936,UPI,Paid,2026-03-09 00:00:00
937,Cash,Paid,2026-03-06 00:00:00
938,Card,Paid,2026-03-19 00:00:00
939,Cash,Paid,2026-03-23 00:00:00
940,Card,Paid,2026-03-14 00:00:00
941,UPI,Paid,2026-03-15 00:00:00
942,UPI,Pending,2026-03-26 00:00:00
943,UPI,Paid,2026-03-10 00:00:00
944,UPI,Paid,2026-03-10 00:00:00
945,UPI,Paid,2026-03-01 00:00:00
946,Card,Paid,2026-03-03 00:00:00
947,UPI,Paid,2026-03-23 00:00:00
948,Card,Paid,2026-03-16 00:00:00
949,Cash,Paid,2026-03-26 00:00:00
950,UPI,Paid,2026-03-09 00:00:00
951,UPI,Paid,2026-03-13 00:00:00
952,Cash,Paid,2026-03-19 00:00:00
953,Card,Failed,2026-03-23 00:00:00
954,UPI,Paid,2026-03-18 00:00:00
955,Cash,Paid,2026-03-27 00:00:00
956,Cash,Paid,2026-03-20 00:00:00
957,Card,Paid,2026-03-18 00:00:00
958,UPI,Paid,2026-03-07 00:00:00
959,Card,Paid,2026-03-23 00:00:00
960,Card,Refunded,2026-03-15 00:00:00
961,Card,Paid,2026-03-03 00:00:00
962,Card,Paid,2026-03-07 00:00:00
963,Card,Paid,2026-03-27 00:00:00
964,UPI,Paid,2026-03-04 00:00:00
965,Cash,Paid,2026-03-11 00:00:00
966,Card,Paid,2026-03-15 00:00:00
967,Cash,Pending,2026-03-28 00:00:00
968,Cash,Paid,2026-03-16 00:00:00
969,Card,Paid,2026-03-22 00:00:00
970,Cash,Pending,2026-03-16 00:00:00
971,Card,Paid,2026-03-04 00:00:00
972,UPI,Paid,2026-03-05 00:00:00
973,UPI,Paid,2026-03-05 00:00:00
974,UPI,Paid,2026-03-20 00:00:00
975,UPI,Paid,2026-03-22 00:00:00
976,UPI,Paid,2026-03-02 00:00:00
977,UPI,Paid,2026-03-14 00:00:00
978,UPI,Paid,2026-03-07 00:00:00
979,Card,Paid,2026-03-05 00:00:00
980,Card,Paid,2026-03-23 00:00:00
981,UPI,Paid,2026-03-14 00:00:00
982,Card,Paid,2026-03-09 00:00:00
983,Cash,Paid,2026-03-22 00:00:00
984,UPI,Paid,2026-03-09 00:00:00
985,UPI,Pending,2026-03-13 00:00:00
986,UPI,Pending,2026-03-19 00:00:00
987,Card,Paid,2026-03-07 00:00:00
988,UPI,Paid,2026-03-12 00:00:00
989,Card,Paid,2026-03-19 00:00:00
990,UPI,Paid,2026-03-18 00:00:00
991,UPI,Paid,2026-03-12 00:00:00
992,UPI,Paid,2026-03-23 00:00:00
993,Cash,Paid,2026-03-18 00:00:00
994,UPI,Pending,2026-03-27 00:00:00
995,UPI,Paid,2026-03-03 00:00:00
996,Cash,Paid,2026-03-28 00:00:00
997,Card,Paid,2026-03-09 00:00:00
998,Cash,Paid,2026-03-21 00:00:00
999,Card,Paid,2026-03-24 00:00:00
1000,Card,Paid,2026-03-26 00:00:00
1001,UPI,Paid,2026-03-04 00:00:00
1002,Cash,Paid,2026-03-12 00:00:00
1003,UPI,Paid,2026-03-19 00:00:00
1004,Card,Paid,2026-03-24 00:00:00
1005,UPI,Paid,2026-03-23 00:00:00
1006,Card,Paid,2026-03-23 00:00:00
1007,Card,Paid,2026-03-15 00:00:00
1008,UPI,Paid,2026-03-25 00:00:00
1009,Card,Paid,2026-03-27 00:00:00
1010,Card,Paid,2026-03-23 00:00:00
1011,UPI,Paid,2026-03-30 00:00:00
1012,UPI,Paid,2026-03-17 00:00:00
1013,Card,Paid,2026-03-20 00:00:00
1014,UPI,Paid,2026-03-25 00:00:00
1015,UPI,Paid,2026-03-12 00:00:00
1016,Card,Paid,2026-03-21 00:00:00
1017,UPI,Paid,2026-03-15 00:00:00
1018,UPI,Paid,2026-03-18 00:00:00
1019,Card,Paid,2026-03-02 00:00:00
1020,UPI,Paid,2026-03-24 00:00:00
1021,UPI,Paid,2026-03-24 00:00:00
1022,Cash,Paid,2026-03-12 00:00:00
1023,UPI,Paid,2026-03-21 00:00:00
1024,Card,Paid,2026-03-13 00:00:00
1025,UPI,Paid,2026-03-26 00:00:00
1026,UPI,Paid,2026-03-14 00:00:00
1027,UPI,Paid,2026-03-16 00:00:00
1028,Card,Paid,2026-03-23 00:00:00
1029,UPI,Paid,2026-03-13 00:00:00
1030,Cash,Paid,2026-03-22 00:00:00
1031,Card,Failed,2026-03-06 00:00:00
1032,UPI,Paid,2026-03-16 00:00:00
1033,Card,Paid,2026-03-19 00:00:00
1034,Card,Paid,2026-03-02 00:00:00
1035,Card,Paid,2026-03-18 00:00:00
1036,Cash,Paid,2026-03-04 00:00:00
1037,Card,Paid,2026-03-15 00:00:00
1038,UPI,Paid,2026-03-15 00:00:00
1039,Cash,Paid,2026-03-10 00:00:00
1040,UPI,Paid,2026-03-12 00:00:00
1041,UPI,Paid,2026-03-16 00:00:00
1042,Card,Paid,2026-03-29 00:00:00
1043,Card,Paid,2026-03-21 00:00:00
1044,Cash,Paid,2026-03-20 00:00:00
1045,UPI,Paid,2026-03-29 00:00:00
1046,Card,Paid,2026-03-19 00:00:00
1047,UPI,Pending,2026-03-08 00:00:00
1048,Card,Paid,2026-03-20 00:00:00
1049,Card,Paid,2026-03-13 00:00:00
1050,Card,Paid,2026-03-19 00:00:00
1051,Card,Paid,2026-03-22 00:00:00
1052,Card,Paid,2026-03-09 00:00:00
1053,Cash,Paid,2026-03-14 00:00:00
1054,Card,Paid,2026-03-10 00:00:00
1055,Cash,Refunded,2026-03-20 00:00:00
1056,Card,Paid,2026-03-24 00:00:00
1057,Cash,Paid,2026-03-02 00:00:00
1058,Card,Paid,2026-03-19 00:00:00
1059,Card,Paid,2026-03-18 00:00:00
1060,UPI,Paid,2026-03-24 00:00:00
1061,UPI,Paid,2026-03-03 00:00:00
1062,Card,Paid,2026-03-14 00:00:00
1063,UPI,Paid,2026-03-15 00:00:00
1064,UPI,Paid,2026-03-05 00:00:00
1065,UPI,Paid,2026-03-07 00:00:00
1066,UPI,Paid,2026-03-30 00:00:00
1067,UPI,Paid,2026-03-16 00:00:00
1068,Card,Paid,2026-03-02 00:00:00
1069,UPI,Paid,2026-03-30 00:00:00
1070,Cash,Paid,2026-03-25 00:00:00
1071,UPI,Paid,2026-03-15 00:00:00
1072,Cash,Paid,2026-03-16 00:00:00
1073,Cash,Paid,2026-03-11 00:00:00
1074,Cash,Paid,2026-03-19 00:00:00
1075,Card,Paid,2026-03-06 00:00:00
1076,UPI,Paid,2026-03-26 00:00:00
1077,Card,Paid,2026-03-02 00:00:00
1078,UPI,Paid,2026-03-27 00:00:00
1079,UPI,Paid,2026-03-11 00:00:00
1080,UPI,Paid,2026-03-12 00:00:00
1081,UPI,Paid,2026-03-23 00:00:00
1082,Card,Paid,2026-03-12 00:00:00
1083,Cash,Paid,2026-03-25 00:00:00
1084,Card,Paid,2026-03-19 00:00:00
1085,UPI,Paid,2026-03-24 00:00:00
1086,UPI,Paid,2026-03-05 00:00:00
1087,UPI,Paid,2026-03-06 00:00:00
1088,Cash,Paid,2026-03-09 00:00:00
1089,Card,Paid,2026-03-09 00:00:00
1090,Card,Paid,2026-03-13 00:00:00
1091,UPI,Paid,2026-03-18 00:00:00
1092,Card,Paid,2026-03-26 00:00:00
1093,Card,Paid,2026-03-10 00:00:00
1094,Card,Paid,2026-03-20 00:00:00
1095,Card,Paid,2026-03-16 00:00:00
1096,UPI,Paid,2026-03-22 00:00:00
1097,Card,Paid,2026-03-15 00:00:00
1098,UPI,Paid,2026-03-30 00:00:00
1099,Card,Paid,2026-03-08 00:00:00
1100,UPI,Paid,2026-03-26 00:00:00
1101,UPI,Paid,2026-03-28 00:00:00
1102,Cash,Paid,2026-03-28 00:00:00
1103,Card,Paid,2026-03-04 00:00:00
1104,UPI,Paid,2026-03-09 00:00:00
1105,Card,Paid,2026-03-07 00:00:00
1106,UPI,Paid,2026-03-02 00:00:00
1107,Cash,Paid,2026-03-18 00:00:00
1108,Cash,Paid,2026-03-28 00:00:00
1109,UPI,Paid,2026-03-15 00:00:00
1110,Card,Paid,2026-03-23 00:00:00
1111,UPI,Paid,2026-03-28 00:00:00
1112,UPI,Paid,2026-03-22 00:00:00
1113,Cash,Pending,2026-03-23 00:00:00
1114,UPI,Paid,2026-03-20 00:00:00
1115,Card,Paid,2026-03-04 00:00:00
1116,UPI,Paid,2026-03-23 00:00:00
1117,Card,Paid,2026-03-24 00:00:00
1118,Card,Paid,2026-03-07 00:00:00
1119,Card,Paid,2026-03-07 00:00:00
1120,UPI,Paid,2026-03-12 00:00:00
1121,UPI,Failed,2026-03-20 00:00:00
1122,UPI,Paid,2026-03-22 00:00:00
1123,Card,Paid,2026-03-19 00:00:00
1124,UPI,Paid,2026-03-15 00:00:00
1125,Card,Paid,2026-03-26 00:00:00
1126,UPI,Paid,2026-03-13 00:00:00
1127,UPI,Paid,2026-03-09 00:00:00
1128,UPI,Paid,2026-03-23 00:00:00
1129,UPI,Paid,2026-03-29 00:00:00
1130,UPI,Paid,2026-03-08 00:00:00
1131,Cash,Paid,2026-03-06 00:00:00
1132,Cash,Paid,2026-03-27 00:00:00
1133,Card,Refunded,2026-03-06 00:00:00
1134,Card,Paid,2026-03-19 00:00:00
1135,Cash,Paid,2026-03-03 00:00:00
1136,Card,Paid,2026-03-13 00:00:00
1137,Cash,Paid,2026-03-08 00:00:00
1138,Cash,Paid,2026-03-18 00:00:00
1139,UPI,Paid,2026-03-17 00:00:00
1140,Cash,Paid,2026-03-22 00:00:00
1141,Card,Paid,2026-03-19 00:00:00
1142,UPI,Paid,2026-03-02 00:00:00
1143,Card,Paid,2026-03-11 00:00:00
1144,Card,Paid,2026-03-05 00:00:00
1145,Card,Paid,2026-03-17 00:00:00
1146,UPI,Paid,2026-03-25 00:00:00
1147,Card,Paid,2026-03-07 00:00:00
1148,Card,Paid,2026-03-13 00:00:00
1149,UPI,Paid,2026-03-16 00:00:00
1150,UPI,Paid,2026-03-28 00:00:00
1151,Card,Paid,2026-03-16 00:00:00
1152,Card,Paid,2026-03-21 00:00:00
1153,Card,Paid,2026-03-22 00:00:00
1154,Card,Paid,2026-03-08 00:00:00
1155,Card,Paid,2026-03-16 00:00:00
1156,UPI,Paid,2026-03-21 00:00:00
1157,UPI,Paid,2026-03-14 00:00:00
1158,UPI,Paid,2026-03-04 00:00:00
1159,UPI,Paid,2026-03-25 00:00:00
1160,UPI,Paid,2026-03-10 00:00:00
1161,UPI,Paid,2026-03-21 00:00:00
1162,Cash,Paid,2026-03-09 00:00:00
1163,Card,Paid,2026-03-23 00:00:00
1164,Card,Paid,2026-03-27 00:00:00
1165,UPI,Paid,2026-03-01 00:00:00
1166,Cash,Paid,2026-03-17 00:00:00
1167,Card,Paid,2026-03-01 00:00:00
1168,Cash,Paid,2026-03-05 00:00:00
1169,UPI,Paid,2026-03-03 00:00:00
1170,UPI,Paid,2026-03-14 00:00:00
1171,UPI,Paid,2026-03-07 00:00:00
1172,UPI,Paid,2026-03-27 00:00:00
1173,UPI,Paid,2026-03-03 00:00:00
1174,Card,Paid,2026-03-06 00:00:00
1175,UPI,Paid,2026-03-13 00:00:00
1176,Card,Paid,2026-03-11 00:00:00
1177,UPI,Refunded,2026-03-01 00:00:00
1178,Card,Paid,2026-03-06 00:00:00
1179,Card,Paid,2026-03-14 00:00:00
1180,UPI,Pending,2026-03-19 00:00:00
1181,UPI,Paid,2026-03-22 00:00:00
1182,UPI,Paid,2026-03-29 00:00:00
1183,UPI,Paid,2026-03-05 00:00:00
1184,UPI,Paid,2026-03-22 00:00:00
1185,Card,Paid,2026-03-10 00:00:00
1186,UPI,Paid,2026-03-25 00:00:00
1187,UPI,Paid,2026-03-10 00:00:00
1188,Card,Paid,2026-03-14 00:00:00
1189,UPI,Paid,2026-03-16 00:00:00
1190,Cash,Paid,2026-03-05 00:00:00
1191,UPI,Paid,2026-03-11 00:00:00
1192,Cash,Pending,2026-03-18 00:00:00
1193,UPI,Paid,2026-03-16 00:00:00
1194,Cash,Refunded,2026-03-26 00:00:00
1195,Card,Paid,2026-03-01 00:00:00
1196,Cash,Paid,2026-03-09 00:00:00
1197,UPI,Paid,2026-03-27 00:00:00
1198,Card,Paid,2026-03-14 00:00:00
1199,UPI,Paid,2026-03-26 00:00:00
1200,UPI,Paid,2026-03-06 00:00:00
1201,Card,Paid,2026-03-11 00:00:00
1202,Cash,Paid,2026-03-09 00:00:00
1203,Card,Paid,2026-03-04 00:00:00
1204,Card,Paid,2026-03-08 00:00:00
1205,UPI,Paid,2026-03-19 00:00:00
1206,UPI,Paid,2026-03-09 00:00:00
1207,Cash,Paid,2026-03-07 00:00:00
1208,Card,Paid,2026-03-13 00:00:00
1209,UPI,Paid,2026-03-16 00:00:00
1210,UPI,Paid,2026-03-03 00:00:00
1211,Card,Paid,2026-03-22 00:00:00
1212,Cash,Paid,2026-03-07 00:00:00
1213,Cash,Paid,2026-03-11 00:00:00
1214,UPI,Paid,2026-03-27 00:00:00
1215,Card,Paid,2026-03-05 00:00:00
1216,UPI,Paid,2026-03-03 00:00:00
1217,Card,Paid,2026-03-14 00:00:00
1218,Card,Paid,2026-03-12 00:00:00
1219,UPI,Paid,2026-03-04 00:00:00
1220,Cash,Paid,2026-03-17 00:00:00
1221,Cash,Paid,2026-03-02 00:00:00
1222,UPI,Paid,2026-03-09 00:00:00
1223,Card,Paid,2026-03-25 00:00:00
